store;websites;sku;qty;use_config_min_qty;is_qty_decimal;backorders;use_config_backorders;use_config_min_sale_qty;use_config_max_sale_qty;is_in_stock;use_config_notify_stock_qty;manage_stock;use_config_manage_stock;stock_status_changed_auto;use_config_qty_increments;use_config_enable_qty_inc;enable_qty_increments;is_decimal_divided;stock_status_changed_automatically;use_config_enable_qty_increments
admin;base,placas;RFQ06473;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06492;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06492;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06492;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06492;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06492;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06492;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06570;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06570;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06570;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06575;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06575;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06588;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06588;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06592;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06596;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06602;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06650;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06650;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06650;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06652;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06652;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06652;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06656;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06656;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06663;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06663;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06663;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06664;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06665;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06665;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06665;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06665;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06665;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06665;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06665;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06665;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06665;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06665;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06694;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06711;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06724;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06724;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06724;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06729;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06752;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06752;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06752;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06752;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06752;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06752;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06752;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06752;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06753;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06753;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06753;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06753;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06756;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06756;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06756;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06756;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06756;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06758;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06801;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06801;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06801;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06821;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06822;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06823;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06824;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06825;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06826;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06827;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06839;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06840;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06841;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06842;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06891;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06891;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06891;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06891;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06891;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06891;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06891;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06891;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06892;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06892;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06892;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06899;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06899;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06899;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06899;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06899;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06899;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06899;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06899;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06899;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06900;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06900;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06900;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06900;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06900;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06900;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06900;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06900;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06901;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06901;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06901;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06902;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06902;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06902;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06902;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06902;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06946;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06947;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06948;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06949;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06954;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06955;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06956;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06957;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06959;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06960;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06961;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06983;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06983;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06986;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06986;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06986;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06986;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06986;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06986;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06986;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06986;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06986;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06986;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06986;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ06995;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07004;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07004;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07004;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07004;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07004;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07036;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07037;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07045;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07045;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07045;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07120;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07120;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07121;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07122;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07123;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07124;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07125;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07126;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07127;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07129;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07130;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07144;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07144;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07144;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07147;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07147;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07147;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07147;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07147;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07147;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07147;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07149;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07149;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07150;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07151;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07152;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07153;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07154;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07155;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07156;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07157;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07158;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07159;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07160;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07161;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07163;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07164;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07165;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07168;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07169;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07170;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07171;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07172;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07178;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07178;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07195;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07195;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07195;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07195;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07196;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07196;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07197;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07197;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07198;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07198;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07199;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07199;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07206;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07206;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07206;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07206;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07206;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07206;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07206;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07207;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07207;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07207;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07207;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07207;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07217;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07217;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07230;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07230;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07230;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07230;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07245;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07245;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07250;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07250;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07255;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07255;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07255;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07255;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07256;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07256;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07256;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07256;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07257;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07257;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07257;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07261;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07261;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07261;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07261;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07299;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07299;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07325;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07326;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07326;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07326;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07327;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07327;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07327;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07327;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07327;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07327;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07327;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07327;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07327;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07327;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07327;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07327;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07327;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07327;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07327;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07327;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07327;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07328;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07328;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07328;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07390;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07390;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
admin;base,placas;RFQ07390;0;1;0;2;0;0;1;1;1;1;1;0;1;1;1;0;0;1
